search URL:,https://patents.google.com/?assignee=GLYCOMIMETICS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2016331775-A1,E-selectin inhibition works in combination with low-molecular weight heparin to decrease venous thrombosis and bleeding risk ,"The Regents Of The University Of Michigan, Glycomimetics, Inc.","Daniel D. Myers, Jr., Thomas W. Wakefield, Suman Sood, John L. Magnani",2015-05-14,2016-05-13,2016-11-17,,https://patents.google.com/patent/US20160331775A1/en,https://patentimages.storage.googleapis.com/11/96/fe/3b562ea094d69a/US20160331775A1-20161117-D00001.png
US-2018320136-A1,"Methods and compositions for the production of monoclonal antibodies, hematopoietic stem cells, and methods of using the same ","GlycoMimitics, Inc.",John L. Magnani,2015-11-03,2016-11-02,2018-11-08,,https://patents.google.com/patent/US20180320136A1/en,https://patentimages.storage.googleapis.com/6d/d8/43/d03f3805d9fc7e/US20180320136A1-20181108-D00001.png
WO-2014149837-A1,Compounds and methods to enhance the oral availability of glycomimetics ,"Glycomimetics, Inc.","John L. Magnani, John M. Peterson, Arun K. Sarkar",2013-03-15,2014-03-06,2014-09-25,,https://patents.google.com/patent/WO2014149837A1/en,
WO-2018031445-A1,"Combination of t-cell checkpoint inhibitors with inhibitors of e-selectin or cxcr4, or with heterobifunctional inhibitors of both e-selectin and cxcr4 ","Glycomimetics, Inc.","John L. Magnani, William E. Fogler",2016-08-08,2017-08-07,2018-02-15,,https://patents.google.com/patent/WO2018031445A1/en,
WO-2017205269-A1,Haloalkyl fucose-containing selectin antagonists ,"Glycomimetics, Inc.","Beat Ernst, Norbert Varga, Martin SMIESKO, Beatrice Wagner, John M. Peterson, John L. Magnani",2016-05-24,2017-05-22,2017-11-30,,https://patents.google.com/patent/WO2017205269A1/en,
CY-1113532-T1,Heterobifunctional INHIBITORS pan-SELECTIN ,"Glycomimetics, Inc.","John L Magnani, John T Patton Jr, Arun K Sarkar, Sergei A Svarovsky, Beat Ernst",2005-09-02,2012-12-27,2016-06-22,,https://patents.google.com/patent/CY1113532T1/en,
WO-2016164394-A1,2-halo-galactose-containing selectin antagonists ,"Glycomimetics, Inc.","John L. Magnani, John M. Peterson, Arun K. Sarkar, Indranath Ghosh",2015-04-08,2016-04-06,2016-10-13,,https://patents.google.com/patent/WO2016164394A1/en,
WO-2019108750-A1,Methods of mobilizing marrow infiltrating lymphocytes and uses thereof ,"Glycomimetics, Inc.","John L. Magnani, William E. Fogler",2017-11-30,2018-11-29,2019-06-06,,https://patents.google.com/patent/WO2019108750A1/en,
WO-2018169853-A1,Galactopyranosyl-cyclohexyl derivatives as e-selectin antagonists ,"Glycomimetics, Inc.","John L. Magnani, John M. Peterson, Arun K. Sarkar, Yusufbhai U. VOHRA, Myung-Gi Baek",2017-03-15,2018-03-12,2018-09-20,,https://patents.google.com/patent/WO2018169853A1/en,
US-2018369205-A1,Heterobifunctional Pan-Selectin Antagonists Having a Triazole Linker ,"Glycomimetics, Inc.","Beat Ernst, Beatrice WAGNER",2015-12-02,2016-11-30,2018-12-27,,https://patents.google.com/patent/US20180369205A1/en,
WO-2014070988-A1,Compounds and methods to enhance the oral availability of glycomimetics ,"Glycomimetics, Inc.","John L. Magnani, John M. Peterson, Arun K. Sarkar",2012-10-31,2013-10-31,2014-05-08,,https://patents.google.com/patent/WO2014070988A1/en,
WO-2018068010-A1,Highly potent multimeric e-selectin antagonists ,"Glycomimetics, Inc.","John L. Magnani, John M. Peterson, Myung-Gi Baek",2016-10-07,2017-10-06,2018-04-12,,https://patents.google.com/patent/WO2018068010A1/en,
