search URL:,https://patents.google.com/?assignee=ADVAXIS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2018102585-A1,Personalized immunotherapy in combination with immunotherapy targeting recurrent cancer mutations ,"Advaxis, Inc.","Robert Petit, Kyle Perry, Michael F. PRINCIOTTA, Daniel J. O'connor, Brandon CODER, David BALLI",2016-11-30,2017-11-30,2018-06-07,,https://patents.google.com/patent/WO2018102585A1/en,
WO-2018085854-A1,Combination of listeria-based vaccine with anti-ctla-4 or anti-cd137 antibodies ,"Advaxis, Inc.","Sandra M. HAYES, Rachelle KOSOFF, Jun Zou",2016-11-07,2017-11-07,2018-05-11,,https://patents.google.com/patent/WO2018085854A1/en,
WO-2018102584-A1,Immunogenic compositions targeting recurrent cancer mutations and methods of use thereof ,"Advaxis, Inc.","Robert Petit, Michael F. PRINCIOTTA, Brandon CODER, David BALLI",2016-11-30,2017-11-30,2018-06-07,,https://patents.google.com/patent/WO2018102584A1/en,
WO-2018129306-A1,Recombinant listeria vaccine strains and methods of using the same in cancer immunotherapy ,"Advaxis, Inc.",Robert Petit,2017-01-05,2018-01-05,2018-07-12,,https://patents.google.com/patent/WO2018129306A1/en,
WO-2019094607-A2,Immunogenic heteroclitic peptides from cancer-associated proteins and methods of use thereof ,"Advaxis, Inc.","Robert Petit, Michael F. PRINCIOTTA, Brandon CODER, David BALLI",2017-11-08,2018-11-08,2019-05-16,,https://patents.google.com/patent/WO2019094607A2/en,
AR-105318-A1,custom targeted based vectors and their uses Immunotherapy ,Advaxis Inc,,2015-05-26,2016-05-26,2017-09-27,,https://patents.google.com/patent/AR105318A1/en,
TW-201437370-A,Suppressor cell function inhibition following Listeria vaccine treatment ,Advaxis Inc,"Reshma Singh, Anu Wallecha",2013-03-12,2014-03-12,2014-10-01,,https://patents.google.com/patent/TW201437370A/en,
JP-2016189788-A,Usage of recombinant listeria strains in manufacturing medical drug for delaying onset of brain tumor or mammary gland tumor ,"アドバクシス インコーポレイテッド, Advaxis Inc, アドバクシス  インコーポレイテッド","シャハビ、バッファ, Shahabi Vafa, ワレチャ、アヌ, Wallecha Anu, シー． マシアグ、パウロ, C Maciag Paulo, シー． マシアグ、パウロ, パターソン、イボンヌ, Paterson Yvonne, エム． シーベイ、マシュー, M Seavey Matthew, エム． シーベイ、マシュー",2016-08-03,2016-08-03,2016-11-10,,https://patents.google.com/patent/JP2016189788A/en,
AR-105484-A1,Device and manufacturing process for a personalized immunotherapy based delivery vectors ,Advaxis Inc,,2015-06-24,2016-06-24,2017-10-11,,https://patents.google.com/patent/AR105484A1/en,
WO-2019060115-A1,Compositions and methods for lyophilization of bacteria or listeria strains ,"Advaxis, Inc.","David FELA, Anu Wallecha, Mike GRACE, Melissa GOSSE",2017-09-19,2018-08-29,2019-03-28,,https://patents.google.com/patent/WO2019060115A1/en,
WO-2018170313-A1,Methods and compositions for increasing efficacy of vaccines ,"Advaxis, Inc.","Daniel J. O'connor, Robert Petit, Sandra M. HAYES",2017-03-16,2018-03-15,2018-09-20,,https://patents.google.com/patent/WO2018170313A1/en,
WO-2019006401-A2,Listeria-based immunogenic compositions comprising heteroclitic wilms tumor protein antigens and methods of use thereof ,"Advaxis, Inc., Sellas Life Sciences Group Ltd.","Michael PRINCIOTTA, Robert Petit, Andres A. Gutierrez",2017-06-30,2018-06-29,2019-01-03,,https://patents.google.com/patent/WO2019006401A2/en,
