search URL:,https://patents.google.com/?assignee=MANNKIND+CORP
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-1248594-B1,Multi-spike release formulation for drug delivery ,Mannkind Corporation,Solomon S. Steiner,2000-01-19,2001-01-19,2005-12-14,2005-12-14,https://patents.google.com/patent/EP1248594B1/en,
US-9802012-B2,Dry powder drug delivery system and methods ,Mannkind Corporation,"Chad C. Smutney, Benoit Adamo, Brendan F. Laurenzi, P. Spencer Kinsey",2012-07-12,2013-07-12,2017-10-31,2017-10-31,https://patents.google.com/patent/US9802012B2/en,https://patentimages.storage.googleapis.com/44/fb/47/91c59caf5000d7/US09802012-20171031-D00000.png
US-9016147-B2,Apparatus and method for simulating inhalation efforts ,Mannkind Corporation,"Benoit Adamo, John M. Polidoro, Dennis Overfield, Carl R. Sahi, Brendan Laurenzi, Chad C. Smutney, Spencer P. Kinsey",2009-11-03,2010-11-03,2015-04-28,2015-04-28,https://patents.google.com/patent/US9016147B2/en,https://patentimages.storage.googleapis.com/a4/20/ca/6def2e0734259d/US09016147-20150428-D00000.png
EP-2027870-B1,Control of blood glucose in diabetes treatment using pulmonarily administered insulin in combination with basal insulin ,MannKind Corporation,"Anders Boss, Wayman Wendell Cheatham",2005-03-31,2006-03-31,2010-06-16,2010-06-16,https://patents.google.com/patent/EP2027870B1/en,https://patentimages.storage.googleapis.com/7c/f0/f9/e1d7745a337ff4/imgf0001.png
US-8202992-B2,Catalysis of diketopiperazine synthesis ,Mannkind Corporation,"John J. Stevenson, Destardi Moye-Sherman",2004-08-20,2009-12-08,2012-06-19,2012-06-19,https://patents.google.com/patent/US8202992B2/en,https://patentimages.storage.googleapis.com/22/2f/9b/77cb08d5ddbfb9/US08202992-20120619-D00001.png
EP-1276896-B1,Epitope synchronization in antigen presenting cells ,Mannkind Corporation,"David C. Diamond, Xiang-Dong Lei, John J. L. Simard",2000-04-28,2001-04-27,2010-07-21,2010-07-21,https://patents.google.com/patent/EP1276896B1/en,https://patentimages.storage.googleapis.com/52/c3/eb/41895d5ddf3735/imgf0001.png
CA-2791847-C,An improved dry powder drug delivery system ,"Mannkind Corporation, Chad C. Smutney, Benoit Adamo, John M. Polidoro, P. Spencer Kinsey, Dennis Overfield, Carl R. Sahi, Christine Billings, Mark T. Marino","Chad C. Smutney, Benoit Adamo, John M. Polidoro, P. Spencer Kinsey, Dennis Overfield, Carl R. Sahi, Christine Billings, Mark T. Marino",2009-03-04,2010-03-04,2017-05-02,2017-05-02,https://patents.google.com/patent/CA2791847C/en,
EP-1708738-B1,A method of reducing serum proinsulin levels in type 2 diabetics ,MannKind Corporation,"Wayman Wendell Cheatham, Andreas Pfuetzner, Anders Hasager Boss",2004-01-12,2005-01-10,2016-05-04,2016-05-04,https://patents.google.com/patent/EP1708738B1/en,https://patentimages.storage.googleapis.com/c2/28/49/20f6b7c5662259/imgf0001.png
US-8906926-B2,Substituted diketopiperazine analogs for use as drug delivery agents ,Mannkind Corporation,Kelly Sullivan Kraft,2008-12-29,2012-10-11,2014-12-09,2014-12-09,https://patents.google.com/patent/US8906926B2/en,https://patentimages.storage.googleapis.com/68/79/6e/13b9be12b249e3/US08906926-20141209-D00001.png
US-2005142144-A1,Epitope sequences ,"Simard John J.L., Diamond David C.","John Simard, David Diamond",2001-04-06,2005-02-25,2005-06-30,,https://patents.google.com/patent/US20050142144A1/en,https://patentimages.storage.googleapis.com/64/8d/e9/7407b1635df3c7/US20050142144A1-20050630-D00001.png
