search URL:,https://patents.google.com/?assignee=METABOLIX+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-5789536-A,Process of polyesters ,Monsanto Company,"John Jamieson Liggat, Gregory O'Brien",1993-06-02,1994-06-01,1998-08-04,1998-08-04,https://patents.google.com/patent/US5789536A/en,
AU-783104-B2,Therapeutic uses of polymers and oligomers comprising gamma-hydroxybutyrate ,"Tepha, Inc.","David P. Martin, Simon F. Williams",1999-09-14,2000-09-14,2005-09-22,2005-09-22,https://patents.google.com/patent/AU783104B2/en,
US-5061743-A,3-hydroxybutyrate polymer composition ,Imperial Chemical Industries Plc,"John M. Herring, Andrew Webb",1989-05-30,1990-05-30,1991-10-29,1991-10-29,https://patents.google.com/patent/US5061743A/en,
EP-0973930-B1,High temperature pha extraction using pha-poor solvents ,"Metabolix, Inc.","Devdatt L. Kurdikar, Fred E. Strauser, A. John Solodar, Mark D. Paster",1997-04-15,1998-04-14,2007-06-13,2007-06-13,https://patents.google.com/patent/EP0973930B1/en,
US-6770464-B2,Methods for producing poly(hydroxy) fatty acids in bacteria ,"Metabolix, Inc.","Alexander Steinbüchel, Mathias Liebergesell, Henry Valentin, Andreas Pries",1994-09-16,2001-02-08,2004-08-03,2004-08-03,https://patents.google.com/patent/US6770464B2/en,https://patentimages.storage.googleapis.com/2a/17/06/a4f6b328576dd1/US06770464-20040803-D00001.png
US-9328239-B2,Toughening polylactic acid with polyhydroxyalkanoates ,"Metabolix, Inc.",Rajendra K. Krishnaswamy,2010-05-17,2011-05-17,2016-05-03,2016-05-03,https://patents.google.com/patent/US9328239B2/en,https://patentimages.storage.googleapis.com/81/f0/3a/8a6c1f772a6228/US09328239-20160503-D00000.png
EP-1086164-B1,Methods and apparatus for the production of amorphous polymer suspensions ,"Metabolix, Inc.","Daniel Horowitz, Tillman U. Gerngross",1998-06-09,1999-06-09,2006-08-16,2006-08-16,https://patents.google.com/patent/EP1086164B1/en,https://patentimages.storage.googleapis.com/63/45/c8/adc4a9893e2300/imgf0001.png
AU-2009210353-C1,Polymer extraction methods ,"Metabolix, Inc.","Simon S. Shih, Johan Van Walsem, Luhua Zhong",2002-08-06,2009-08-17,2011-08-04,2011-08-04,https://patents.google.com/patent/AU2009210353C1/en,
US-6022729-A,Granule-associated proteins and methods for their use in polyhydroxyalkanoate biosynthesis ,Monsanto Company,"Alexander Steinbuchel, Ursula Pieper-Furst",1994-07-18,1996-08-26,2000-02-08,2000-02-08,https://patents.google.com/patent/US6022729A/en,https://patentimages.storage.googleapis.com/ff/66/bf/e155dd3ed49ac4/US6022729-drawings-page-15.png
US-7781539-B2,PHA blends ,Metabolix Inc.,Robert S. Whitehouse,2003-02-21,2004-02-20,2010-08-24,2010-08-24,https://patents.google.com/patent/US7781539B2/en,
EP-1045642-B1,Animal nutrition compositions ,"Metabolix, Inc., Pioneer Hi-Bred International, Inc.","Larry Beach, Scott Nichols, Oliver P. Peoples, Court Saunders",1998-01-07,1999-01-07,2002-11-06,2002-11-06,https://patents.google.com/patent/EP1045642B1/en,
EP-1581619-B1,Polyhydroxyalkanoate production by coenzyme a-dependent aldehyde dehydrogenase pathways ,"Metabolix, Inc.",Frank A. Skraly,2002-09-12,2003-09-12,2011-04-13,2011-04-13,https://patents.google.com/patent/EP1581619B1/en,https://patentimages.storage.googleapis.com/64/14/d7/a5766d021f53b5/imgf0001.png
EP-2534141-B1,Process for gamma-butyrolactone production ,"Metabolix, Inc.","Johan Van Walsem, Erik Anderson, John Licata, Kevin A. Sparks, William R. Farmer, Christopher Mirley, Jeffrey A. Bickmeier, Ann D'ambruoso, Frank A. Skraly, Thomas M. Ramseier, M.S. Sivasubramanian, Yossef Shabtai",2010-02-11,2011-02-11,2016-04-20,2016-04-20,https://patents.google.com/patent/EP2534141B1/en,https://patentimages.storage.googleapis.com/12/ea/36/b9faca93a27ddf/imgf0001.png
EP-1255846-B1,Multi-gene expression constructs containing modified inteins ,"Metabolix, Inc.",Kristi D. Snell,2000-02-11,2001-02-09,2010-01-06,2010-01-06,https://patents.google.com/patent/EP1255846B1/en,https://patentimages.storage.googleapis.com/a4/91/5d/e6859a1aa86aa8/imgf0001.png
US-5973100-A,Nucleating agents for polyhydroxyalkanoates and other thermoplastic polyesters and methods for their production and use ,Monsanto Company,"Jawed Asrar, Jean R. Pierre",1997-07-25,1998-07-24,1999-10-26,1999-10-26,https://patents.google.com/patent/US5973100A/en,
US-6025028-A,Polyhydroxyalkanoate coatings ,Monsanto Company,"Jawed Asrar, Jean R. Pierre, Pol D'Haene",1997-07-25,1998-07-24,2000-02-15,2000-02-15,https://patents.google.com/patent/US6025028A/en,https://patentimages.storage.googleapis.com/ba/08/2a/588fd44c59b759/US6025028-drawings-page-5.png
EP-2291429-B1,"Branched pha compositions, methods for their production, and use in applications ","Metabolix, Inc.","Allen R. Padwa, Yelena Kann",2008-06-25,2009-06-19,2013-06-05,2013-06-05,https://patents.google.com/patent/EP2291429B1/en,https://patentimages.storage.googleapis.com/a5/8a/46/f05e970324cd62/imgf0001.png
US-7968325-B2,Methods for the biosynthesis of polyesters ,"Metabolix, Inc.","Silke Hein, Brigitte Sohling, Gerhard Gottschalk, Alexander Steinbuchel",1999-09-03,2004-06-14,2011-06-28,2011-06-28,https://patents.google.com/patent/US7968325B2/en,
AU-770120-B2,Plant multi-gene expression constructs ,"Metabolix, Inc.","Stephanie Aquin, Oliver P. Peoples, Kristi D. Snell",1999-06-24,2000-06-23,2004-02-12,2004-02-12,https://patents.google.com/patent/AU770120B2/en,
US-7504556-B2,Transgenic systems for the manufacture of poly(2-hydroxy-butyrate-co-3-hydroxyhexanoate) ,"Metabolix, Inc.","Lara Madison, Gjalt W. Huisman, Oliver P. Peoples",1998-01-22,2003-11-07,2009-03-17,2009-03-17,https://patents.google.com/patent/US7504556B2/en,https://patentimages.storage.googleapis.com/US7504556B2/US07504556-20090317-D00001.png
