search URL:,https://patents.google.com/?assignee=SGX+PHARMACEUTICALS+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2003187220-A1,Crystals and structures of a flavin mononucleotide binding protein (FMNBP) ,"Frances Park, Gajiwala Ketan S., Buchanan Sean Grant, Sauder J. Michael","Frances Park, Ketan Gajiwala, Sean Buchanan, J. Sauder",2001-11-28,2002-11-26,2003-10-02,,https://patents.google.com/patent/US20030187220A1/en,https://patentimages.storage.googleapis.com/11/8e/89/eca303a4c31498/US20030187220A1-20031002-D00000.png
US-6503320-B1,"Remote-control, crystal-annealing, cold-stream blocking device and method ","Structural Genomix, Inc.","Janet Newman, Jon A. Christopher, Brian L. Ganz, James A. Benjamin",2001-08-27,2001-08-27,2003-01-07,2003-01-07,https://patents.google.com/patent/US6503320B1/en,https://patentimages.storage.googleapis.com/bc/10/c0/2dfb1217c3abcf/US06503320-20030107-D00000.png
CN-101389626-A,Fused ring heterocycle kinase modulators ,Sgx药物公司,"A·格斯博格, M·E·威尔逊, R·W·斯廷斯麻, W·D·阿诺尔德, Z·李",2004-07-27,2005-07-27,2009-03-18,,https://patents.google.com/patent/CN101389626A/en,
US-2004253178-A1,Crystals and structures of spleen tyrosine kinase SYKKD ,"Shane Atwell, Jorg Hendle, Buchanan Sean Grant, Ingeborg Feil, Marijane Russell, John Badger, Masaki Tomimoto, Sauder Michael J.","Shane Atwell, Jorg Hendle, Sean Buchanan, Ingeborg Feil, Marijane Russell, John Badger, Masaki Tomimoto, Michael Sauder",2002-12-20,2003-12-17,2004-12-16,,https://patents.google.com/patent/US20040253178A1/en,https://patentimages.storage.googleapis.com/27/65/33/61f8c9cbde5a69/US20040253178A1-20041216-D00001.png
US-2003171549-A1,Crystals and structures of YiiM proteins ,"Frances Park, Gajiwala Ketan S., Buchanan Sean Grant, Sauder J. Michael","Frances Park, Ketan Gajiwala, Sean Buchanan, J. Sauder",2001-11-09,2002-11-08,2003-09-11,,https://patents.google.com/patent/US20030171549A1/en,https://patentimages.storage.googleapis.com/79/2a/59/5c2267c2ebb766/US20030171549A1-20030911-D00000.png
US-2004248800-A1,Crystals and structures of epidermal growth factor receptor kinase domain ,"Shane Atwell, Buchanan Sean Grant","Shane Atwell, Sean Buchanan",2003-03-20,2004-03-16,2004-12-09,,https://patents.google.com/patent/US20040248800A1/en,https://patentimages.storage.googleapis.com/44/69/60/292714f5209a02/US20040248800A1-20041209-D00001.png
US-2003225527-A1,Crystals and structures of MST3 ,"Antonysamy Stephen Suresh, Ingeborg Feil, Buchanan Sean Grant, Jian Xu","Stephen Antonysamy, Ingeborg Feil, Sean Buchanan, Jian Xu",2002-03-22,2003-03-12,2003-12-04,,https://patents.google.com/patent/US20030225527A1/en,https://patentimages.storage.googleapis.com/ba/12/42/f30d81d8c34851/US20030225527A1-20031204-D00000.png
US-2005107298-A1,Crystals and structures of c-Abl tyrosine kinase domain ,"Louie Gordon V., Buchanan Sean G., Barbara Chie Leon, Arnold William D.","Gordon Louie, Sean Buchanan, Barbara Chie Leon, William Arnold",2003-05-22,2004-05-21,2005-05-19,,https://patents.google.com/patent/US20050107298A1/en,https://patentimages.storage.googleapis.com/ef/1e/4f/3282f5bcb9b77d/US20050107298A1-20050519-D00001.png
US-2003158671-A1,Systems and methods for predicting active site residues in a protein ,"Structural Genomix, Inc.",Ketan Gajiwala,2001-07-18,2002-07-15,2003-08-21,,https://patents.google.com/patent/US20030158671A1/en,https://patentimages.storage.googleapis.com/7f/00/6e/d47ec008afab63/US20030158671A1-20030821-D00000.png
US-2003158384-A1,Crystals and structures of members of the E. coli comA and yddB protein families (ComA) ,"Louie Gordon V., Gajiwala Ketan S., Buchanan Sean Grant","Gordon Louie, Ketan Gajiwala, Sean Buchanan",2001-11-09,2002-11-08,2003-08-21,,https://patents.google.com/patent/US20030158384A1/en,https://patentimages.storage.googleapis.com/f3/e2/bd/85b3c80d186bb6/US20030158384A1-20030821-D00000.png
