search URL:,https://patents.google.com/?assignee=CORIUM+INTERNATIONAL+INC
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-8702726-B2,Method of exfoliation of skin using closely-packed microstructures ,"Corium International, Inc.","Vladimir Gartstein, Faiz Feisal Sherman",2000-10-16,2010-10-18,2014-04-22,2014-04-22,https://patents.google.com/patent/US8702726B2/en,https://patentimages.storage.googleapis.com/8d/8e/8a/1e6890c211cfb1/US08702726-20140422-D00000.png
CA-2456626-C,Microstructures for delivering a composition cutaneously to skin using rotatable structures ,"The Procter & Gamble Company, Vladimir Gartstein, Faiz Feisal Sherman, Corium International Inc.","Vladimir Gartstein, Faiz Feisal Sherman",2001-09-14,2002-09-13,2009-01-20,2009-01-20,https://patents.google.com/patent/CA2456626C/en,
AU-2009233617-B2,"Dermal, transdermal, mucosal or transmucosal ingredient delivery devices ","Corium International, Inc.","Gary W. Cleary, Adrian L. Faasse Jr., Michael G. Marcoux, Screenivasu Mudumba",2002-12-13,2009-10-30,2011-05-12,2011-05-12,https://patents.google.com/patent/AU2009233617B2/en,
US-2009137926-A1,Apparatus and Methods for Repetitive Microjet Drug Delivery ,"Corium International, Inc.","Ravi Srinivasan, Ruben Rathnasingham, Errol Bernard Arkilic",2003-04-21,2009-02-05,2009-05-28,,https://patents.google.com/patent/US20090137926A1/en,https://patentimages.storage.googleapis.com/US20090137926A1/US20090137926A1-20090528-D00000.png
US-2003027833-A1,Compositions and delivery systems for administration of a local anesthetic agent ,"Cleary Gary W., Sri Mudumba, Shohreh Parandoosh, Cleary Colin J., Raj Birudaraj, Pathamar Park","Gary Cleary, Sri Mudumba, Shohreh Parandoosh, Colin Cleary, Raj Birudaraj, Pathamar Park",2001-05-07,2002-05-07,2003-02-06,,https://patents.google.com/patent/US20030027833A1/en,https://patentimages.storage.googleapis.com/0a/5e/46/51d8017b714835/US20030027833A1-20030206-D00001.png
US-2004087992-A1,Microstructures for delivering a composition cutaneously to skin using rotatable structures ,"Vladimir Gartstein, Sherman Faiz Feisal","Vladimir Gartstein, Faiz Sherman",2002-08-09,2002-08-09,2004-05-06,,https://patents.google.com/patent/US20040087992A1/en,https://patentimages.storage.googleapis.com/0b/8b/db/b860b7081b88d3/US20040087992A1-20040506-D00000.png
US-2004242770-A1,Covalent and non-covalent crosslinking of hydrophilic polymers and adhesive compositions prepared therewith ,"Feldstein Mikhail M., Bairamov Danir F., Plate Nicolai A., Kulchikhin Valery G., Parminder Singh, Cleary Gary W.","Mikhail Feldstein, Danir Bairamov, Nicolai Plate, Valery Kulchikhin, Parminder Singh, Gary Cleary",2003-04-16,2004-04-14,2004-12-02,,https://patents.google.com/patent/US20040242770A1/en,https://patentimages.storage.googleapis.com/9b/4f/6f/55005ee45a597a/US20040242770A1-20041202-D00001.png
US-2006184101-A1,Microjet devices and methods for drug delivery ,"Ravi Srinivasan, Ruben Rathnasingham","Ravi Srinivasan, Ruben Rathnasingham",2003-04-21,2006-03-03,2006-08-17,,https://patents.google.com/patent/US20060184101A1/en,https://patentimages.storage.googleapis.com/fc/8e/56/f52151773977af/US20060184101A1-20060817-D00000.png
US-8273405-B2,Water-absorbent adhesive compositions and associated methods of manufacture and use ,"A.V. Topcheiv Institute of Petrochemical Synthesis, Russian Academy of Sciences, Corium International, Inc.","Mikhail M. Feldstein, Danir F. Bairamov, Mikhail Borisovich Novikov, Valery G. Kulichikhin, Nicolai A. Platé, Gary W. Cleary, Parminder Singh",2001-05-01,2011-10-07,2012-09-25,2012-09-25,https://patents.google.com/patent/US8273405B2/en,https://patentimages.storage.googleapis.com/5c/36/a9/d49dbf88a6de26/US08273405-20120925-D00001.png
EP-1633269-B1,Hydrogel compositions demonstrating phase separation on contact with aqueous media ,"Corium International, Inc., A.V. Topchiev Institute of Petrochemical Synthesis","Parminder Singh, Gary W. Cleary, Sri Mudumba, Mikhail M. Feldstein, Danir F. Bairamov",2003-05-19,2004-05-17,2015-02-25,2015-02-25,https://patents.google.com/patent/EP1633269B1/en,
